split,task,regime,seed,stress,single_load,interaction_load,temporal_load,safety_load,false_alarm_load,language_load,drift_load
paired_sensor_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,7,0.58000,0.51090,0.38523,0.09613,0.21354,0.29938,0.14566,0.22904
paired_sensor_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,8,0.58000,0.51090,0.38523,0.09613,0.21354,0.29938,0.14566,0.22904
paired_sensor_shift,mobile_manip_obstacle_avoidance,language_grounding_noise,9,0.58000,0.51090,0.38523,0.09613,0.21354,0.29938,0.14566,0.22904
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,0,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,1,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,2,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,3,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,4,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,5,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,6,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,7,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,8,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,temporal_desynchronization,9,0.58000,0.59330,0.64205,0.39328,0.39658,0.25855,0.03237,0.40900
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,0,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,1,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,2,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,3,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,4,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,5,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,6,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,7,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,8,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,mobile_manip_obstacle_avoidance,compositional_multi_sensor,9,0.58000,0.72515,1.00000,0.27966,0.57961,0.34020,0.05503,0.50716
paired_sensor_shift,tool_use_force_control,vision_dropout,0,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,1,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,2,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,3,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,4,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,5,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,6,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,7,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,8,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,vision_dropout,9,0.58000,0.69256,0.25098,0.06315,0.21709,0.13608,0.01457,0.24540
paired_sensor_shift,tool_use_force_control,tactile_deadzone,0,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,1,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,2,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,3,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,4,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,5,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,6,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,7,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,8,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,tactile_deadzone,9,0.58000,0.62814,0.43922,0.11841,0.39587,0.16330,0.01165,0.29448
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,0,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,1,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,2,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,3,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,4,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,5,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,6,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,7,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,8,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,proprioceptive_bias,9,0.58000,0.61203,0.37647,0.13419,0.31925,0.14969,0.01165,0.57260
paired_sensor_shift,tool_use_force_control,force_torque_drift,0,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,1,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,2,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,3,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,4,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,5,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,6,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,7,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,8,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,force_torque_drift,9,0.58000,0.66035,0.56471,0.16577,0.47249,0.20412,0.01165,0.62168
paired_sensor_shift,tool_use_force_control,depth_scale_holes,0,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,1,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,2,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,3,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,4,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,5,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,6,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,7,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,8,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,depth_scale_holes,9,0.58000,0.64424,0.46013,0.10262,0.31925,0.21773,0.01748,0.47444
paired_sensor_shift,tool_use_force_control,language_grounding_noise,0,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,1,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,2,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,3,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,4,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,5,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,6,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,7,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,8,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,language_grounding_noise,9,0.58000,0.49929,0.37647,0.08683,0.17878,0.29938,0.13109,0.22904
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,0,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,1,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,2,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,3,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,4,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,5,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,6,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,7,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,8,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,temporal_desynchronization,9,0.58000,0.57982,0.62746,0.35522,0.33202,0.25855,0.02913,0.40900
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,0,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,1,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,2,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,3,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,4,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,5,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,6,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,7,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,8,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,tool_use_force_control,compositional_multi_sensor,9,0.58000,0.70867,0.98301,0.25260,0.48526,0.34020,0.04952,0.50716
paired_sensor_shift,bin_picking_language_goal,vision_dropout,0,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,1,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,2,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,3,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,4,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,5,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,6,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,7,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,8,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,vision_dropout,9,0.58000,0.67646,0.24515,0.04736,0.16282,0.13608,0.06635,0.24540
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,0,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,1,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,2,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,3,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,4,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,5,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,6,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,7,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,8,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,tactile_deadzone,9,0.58000,0.61353,0.42900,0.08880,0.29690,0.16330,0.05308,0.29448
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,0,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,1,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,2,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,3,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,4,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,5,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,6,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,7,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,8,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,proprioceptive_bias,9,0.58000,0.59780,0.36772,0.10065,0.23944,0.14969,0.05308,0.57260
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,0,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,1,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,2,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,3,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,4,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,5,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,6,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,7,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,8,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,force_torque_drift,9,0.58000,0.64499,0.55158,0.12433,0.35437,0.20412,0.05308,0.62168
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,0,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,1,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,2,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,3,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,4,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
paired_sensor_shift,bin_picking_language_goal,depth_scale_holes,5,0.58000,0.62926,0.44943,0.07696,0.23944,0.21773,0.07963,0.47444
